state,county,2016,2017,2018,2019,2020,2021
  Florida,Leon County,178.76,101062.61,200.27,230900.0,238058.0,241021.0
  Florida,Levy County,244.81,53980.28,271.0,105062.0,111782.0,114860.0
  Florida,Liberty County,244.81,45105.97,271.0,70394.0,79421.0,81608.0
  Florida,Madison County,244.81,47841.49,271.0,92379.0,94227.0,96821.0
  Florida,Manatee County,242.08,117553.82,280.02,267768.0,290118.0,300807.0
  Florida,Marion County,177.74,69261.27,207.13,162367.0,173828.0,179292.0
  Florida,Martin County,210.78,144813.28,257.48,313965.0,329809.0,340082.0
  Florida,Miami-Dade County,280.75,148767.89,327.03,332349.0,350315.0,360149.0
  Florida,Monroe County,244.81,227152.37,271.0,572769.0,597933.0,614398.0
  Florida,Nassau County,223.14,124423.8,261.12,241197.0,258672.0,266550.0
  Florida,Okaloosa County,214.61,116347.25,244.93,255441.0,261127.0,270401.0
  Florida,Okeechobee County,244.81,57141.14,271.0,94915.0,112099.0,115186.0
  Florida,Orange County,211.06,114734.92,254.17,275411.0,282026.0,288408.0
  Florida,Osceola County,211.06,96702.91,254.17,232770.0,244804.0,250343.0
  Florida,Palm Beach County,280.75,145404.86,327.03,314217.0,329963.0,339226.0
  Florida,Pasco County,239.44,83758.22,289.84,187823.0,207116.0,214575.0
  Florida,Pinellas County,239.44,103679.08,289.84,232277.0,249359.0,258339.0
  Florida,Polk County,185.11,73055.05,224.09,173351.0,192795.0,196031.0
  Florida,Putnam County,244.81,45709.18,271.0,95761.0,106177.0,109101.0
  Florida,St. Johns County,223.14,159067.03,261.12,346861.0,357893.0,368792.0
  Florida,St. Lucie County,210.78,92792.46,257.48,225903.0,242160.0,249703.0
  Florida,Santa Rosa County,195.12,95527.42,226.55,220501.0,241726.0,248977.0
  Florida,Sarasota County,242.08,131777.88,280.02,275461.0,293536.0,304351.0
  Florida,Seminole County,211.06,117920.37,254.17,284344.0,292707.0,299331.0
  Florida,Sumter County,244.81,134990.86,271.0,269737.0,298226.0,306438.0
  Florida,Suwannee County,244.81,56411.9,271.0,100623.0,107129.0,110079.0
  Florida,Taylor County,244.81,51002.36,271.0,87622.0,89997.0,92475.0
  Florida,Union County,244.81,53312.02,271.0,110347.0,125213.0,128661.0
  Florida,Volusia County,207.01,86648.68,251.67,205404.0,223425.0,228766.0
  Florida,Wakulla County,178.76,72139.98,200.27,158572.0,151750.0,153639.0
  Florida,Walton County,244.81,103336.49,271.0,270583.0,258251.0,265362.0
  Florida,Washington County,244.81,50516.03,271.0,116055.0,119714.0,123010.0
  Georgia,Appling County,181.39,40752.99,197.78,81130.0,85477.0,86898.0
  Georgia,Atkinson County,181.39,41933.95,197.78,64241.0,66826.0,67937.0
  Georgia,Bacon County,181.39,35410.23,197.78,78030.0,86437.0,87873.0
  Georgia,Baker County,147.3,40312.76,153.98,77400.0,85523.0,89160.0
  Georgia,Baldwin County,181.39,57287.02,197.78,120252.0,128216.0,130347.0
  Georgia,Banks County,181.39,68478.8,197.78,152640.0,161043.0,163720.0
  Georgia,Barrow County,182.22,81703.98,213.93,180004.0,195384.0,200672.0
  Georgia,Bartow County,182.22,83790.8,213.93,189147.0,195384.0,200672.0
  Georgia,Ben Hill County,181.39,45589.47,197.78,85620.0,88888.0,90365.0
  Georgia,Berrien County,181.39,47501.43,197.78,91178.0,93791.0,95350.0
  Georgia,Bibb County,141.25,56907.47,151.14,130793.0,133607.0,137719.0
  Georgia,Bleckley County,181.39,49076.06,197.78,104646.0,109032.0,110844.0
  Georgia,Brantley County,196.55,38623.9,219.66,69770.0,77699.0,78041.0
  Georgia,Brooks County,164.8,48042.19,164.98,100285.0,112582.0,115439.0
  Georgia,Bryan County,216.37,115984.8,238.79,222746.0,233951.0,239543.0
  Georgia,Bulloch County,181.39,75426.61,197.78,156809.0,152730.0,155268.0
  Georgia,Burke County,164.0,44068.48,181.01,93883.0,92989.0,95454.0
  Georgia,Butts County,182.22,75297.85,213.93,129501.0,140651.0,144457.0
  Georgia,Calhoun County,181.39,31923.64,197.78,52377.0,54889.0,55801.0
  Georgia,Camden County,181.39,85069.14,197.78,170812.0,176604.0,179539.0
  Georgia,Candler County,181.39,50144.91,197.78,97485.0,102424.0,104126.0
  Georgia,Carroll County,182.22,72777.71,213.93,152466.0,164093.0,168534.0
  Georgia,Catoosa County,190.26,76812.01,213.8,151832.0,175481.0,179876.0
  Georgia,Charlton County,181.39,46207.85,197.78,88292.0,88781.0,90257.0
  Georgia,Chatham County,216.37,97259.36,238.79,224429.0,210232.0,215257.0
  Georgia,Chattahoochee County,158.41,34282.21,165.79,74754.0,75513.0,77032.0
  Georgia,Chattooga County,181.39,36029.12,197.78,74396.0,76951.0,78230.0
  Georgia,Cherokee County,182.22,129463.68,213.93,280691.0,305698.0,313972.0
  Georgia,Clarke County,184.89,86309.66,216.92,210130.0,207797.0,212607.0
  Georgia,Clay County,181.39,39122.06,197.78,70441.0,76098.0,77363.0
  Georgia,Clayton County,182.22,52955.33,213.93,124078.0,152319.0,156441.0
  Georgia,Clinch County,181.39,32710.95,197.78,61035.0,65014.0,66095.0
  Georgia,Cobb County,182.22,130101.69,213.93,296320.0,300500.0,308634.0
  Georgia,Coffee County,181.39,46995.67,197.78,98981.0,107220.0,109002.0
  Georgia,Colquitt County,181.39,44858.47,197.78,88933.0,91233.0,92749.0
  Georgia,Columbia County,164.0,98494.05,181.01,232304.0,249717.0,256337.0
  Georgia,Cook County,181.39,48457.67,197.78,94171.0,93258.0,94808.0
  Georgia,Coweta County,182.22,108714.06,213.93,248475.0,245237.0,251875.0
  Georgia,Crawford County,141.25,46414.92,151.14,96972.0,97491.0,100492.0
  Georgia,Crisp County,181.39,55318.74,197.78,91071.0,88568.0,90040.0
  Georgia,Dade County,190.26,69320.76,213.8,135187.0,131985.0,135290.0
  Georgia,Dawson County,182.22,124420.75,213.93,229125.0,244283.0,250894.0
  Georgia,Decatur County,181.39,64429.63,197.78,117259.0,118198.0,120162.0
  Georgia,DeKalb County,182.22,102570.04,213.93,249964.0,267512.0,274752.0
  Georgia,Dodge County,181.39,38278.44,197.78,81023.0,81321.0,82672.0
  Georgia,Dooly County,181.39,41146.64,197.78,89468.0,88781.0,90257.0
  Georgia,Dougherty County,147.3,52159.88,153.98,106720.0,120756.0,125893.0
  Georgia,Douglas County,182.22,77357.02,213.93,181492.0,193050.0,198275.0
  Georgia,Early County,181.39,45983.12,197.78,87330.0,92618.0,94158.0
  Georgia,Echols County,164.8,34245.67,164.98,60958.0,61722.0,63288.0
  Georgia,Effingham County,216.37,90511.5,238.79,167322.0,170944.0,175030.0
  Georgia,Elbert County,181.39,46433.09,197.78,86154.0,90274.0,91774.0
  Georgia,Emanuel County,181.39,38222.13,197.78,79206.0,77910.0,79205.0
  Georgia,Evans County,181.39,49526.02,197.78,92140.0,93684.0,95241.0
  Georgia,Fannin County,181.39,92661.21,197.78,198390.0,210816.0,214320.0
  Georgia,Fayette County,182.22,139491.04,213.93,312481.0,323836.0,332601.0
  Georgia,Floyd County,166.55,66795.44,182.04,135349.0,151662.0,153523.0
  Georgia,Forsyth County,182.22,173514.42,213.93,374148.0,385782.0,396223.0
  Georgia,Franklin County,181.39,57849.6,197.78,113518.0,115853.0,117778.0
  Georgia,Fulton County,182.22,159313.95,213.93,354266.0,379206.0,389469.0
  Georgia,Gilmer County,181.39,78601.73,197.78,182783.0,189180.0,192324.0
  Georgia,Glascock County,181.39,37378.51,197.78,68196.0,87076.0,88523.0
  Georgia,Glynn County,196.55,93562.21,219.66,189667.0,210636.0,211564.0
  Georgia,Gordon County,181.39,63642.32,197.78,136179.0,144949.0,147358.0
  Georgia,Grady County,181.39,64823.28,197.78,120252.0,127683.0,129805.0
  Georgia,Greene County,181.39,95304.68,197.78,222012.0,224139.0,227864.0
  Georgia,Gwinnett County,182.22,106279.52,213.93,247306.0,265391.0,272574.0
  Georgia,Habersham County,181.39,74046.28,197.78,156061.0,160403.0,163069.0
  Georgia,Hall County,177.94,99300.78,207.37,226292.0,247014.0,253003.0
  Georgia,Hancock County,181.39,37603.74,197.78,85299.0,90593.0,92099.0
  Georgia,Haralson County,182.22,68430.75,213.93,124291.0,131741.0,135306.0
  Georgia,Harris County,158.41,106228.32,165.79,227619.0,229821.0,234445.0
  Georgia,Hart County,181.39,65666.9,197.78,135645.0,146761.0,149200.0
  Georgia,Heard County,182.22,58328.96,213.93,103026.0,115618.0,118747.0
  Georgia,Henry County,182.22,88949.1,213.93,197122.0,200793.0,206228.0
  Georgia,Houston County,141.07,69506.93,153.95,153041.0,162954.0,167034.0
  Georgia,Irwin County,181.39,45083.19,197.78,79420.0,85051.0,86465.0
  Georgia,Jackson County,181.39,87655.8,197.78,217844.0,243962.0,248017.0
  Georgia,Jasper County,182.22,73515.15,213.93,130032.0,147864.0,151866.0
  Georgia,Jeff Davis County,181.39,40471.95,197.78,81772.0,85051.0,86465.0
  Georgia,Jefferson County,181.39,36534.89,197.78,79420.0,77271.0,78555.0
  Georgia,Jenkins County,181.39,30854.79,197.78,71082.0,79402.0,80722.0
  Georgia,Johnson County,181.39,38109.51,197.78,71296.0,68318.0,69453.0
  Georgia,Jones County,141.25,69911.16,151.14,128809.0,129536.0,133523.0
  Georgia,Lamar County,182.22,82164.41,213.93,143004.0,154440.0,158620.0
  Georgia,Lanier County,164.8,51074.46,164.98,108668.0,119997.0,123042.0
  Georgia,Laurens County,181.39,47389.32,197.78,94919.0,100825.0,102501.0
  Georgia,Lee County,147.3,80603.12,153.98,156850.0,159754.0,166549.0
  Georgia,Liberty County,149.76,65465.6,158.2,127091.0,142652.0,142736.0
  Georgia,Lincoln County,181.39,64091.77,197.78,125597.0,136103.0,138365.0
  Georgia,Long County,149.76,55844.3,158.2,122070.0,139903.0,139985.0
  Georgia,Lowndes County,164.8,69333.19,164.98,150583.0,143913.0,147565.0
  Georgia,Lumpkin County,181.39,94235.83,197.78,194114.0,198026.0,201318.0
  Georgia,McDuffie County,164.0,55634.48,181.01,112467.0,114795.0,117838.0
  Georgia,McIntosh County,196.55,62060.8,219.66,123069.0,137558.0,138164.0
  Georgia,Macon County,181.39,38391.05,197.78,68090.0,67998.0,69128.0
  Georgia,Madison County,184.89,74132.41,216.92,138918.0,139988.0,143229.0
  Georgia,Marion County,158.41,49326.07,165.79,96963.0,95318.0,97235.0
  Georgia,Meriwether County,182.22,59385.39,213.93,104196.0,109572.0,112537.0
  Georgia,Miller County,181.39,52113.19,197.78,99729.0,95283.0,96866.0
  Georgia,Mitchell County,181.39,43227.54,197.78,92140.0,91020.0,92532.0
  Georgia,Monroe County,141.25,82874.78,151.14,170980.0,174211.0,179572.0
  Georgia,Montgomery County,181.39,42383.92,197.78,84871.0,89528.0,91015.0
  Georgia,Morgan County,181.39,102953.06,197.78,240291.0,244069.0,248126.0
  Georgia,Murray County,163.87,52713.39,183.4,105605.0,116207.0,118305.0
  Georgia,Muscogee County,158.41,71519.21,165.79,153516.0,147636.0,150607.0
  Georgia,Newton County,182.22,74285.01,213.93,175645.0,171093.0,175724.0
  Georgia,Oconee County,184.89,142315.19,216.92,293722.0,305565.0,312638.0
  Georgia,Oglethorpe County,184.89,73227.24,216.92,128182.0,126341.0,129266.0
  Georgia,Paulding County,182.22,85761.18,213.93,202119.0,222114.0,228125.0
  Georgia,Peach County,181.39,70166.04,197.78,137462.0,143990.0,146383.0
  Georgia,Pickens County,182.22,115639.1,213.93,197441.0,212355.0,218102.0
  Georgia,Pierce County,181.39,55206.12,197.78,105608.0,111270.0,113119.0
  Georgia,Pike County,182.22,102566.32,213.93,176282.0,183504.0,188470.0
  Georgia,Polk County,181.39,57793.29,197.78,112663.0,117984.0,119945.0
  Georgia,Pulaski County,181.39,56724.94,197.78,121321.0,128003.0,130130.0
  Georgia,Putnam County,181.39,87318.45,197.78,176691.0,170955.0,173796.0
  Georgia,Quitman County,181.39,39009.44,197.78,70441.0,63842.0,64903.0
  Georgia,Rabun County,181.39,90917.66,197.78,176263.0,185983.0,189074.0
  Georgia,Randolph County,181.39,38559.47,197.78,82627.0,76631.0,77905.0
  Georgia,Richmond County,164.0,54302.93,181.01,115885.0,130520.0,133980.0
  Georgia,Rockdale County,182.22,86514.56,213.93,189254.0,177882.0,182696.0
  Georgia,Schley County,181.39,51550.61,197.78,119290.0,133545.0,135765.0
  Georgia,Screven County,181.39,45364.74,197.78,82306.0,86543.0,87982.0
  Georgia,Seminole County,181.39,42608.64,197.78,95667.0,86437.0,87873.0
  Georgia,Spalding County,182.22,73712.93,213.93,147044.0,125589.0,128988.0
  Georgia,Stephens County,181.39,56949.67,197.78,100798.0,112229.0,114094.0
  Georgia,Stewart County,181.39,29617.51,197.78,54407.0,52438.0,53309.0
  Georgia,Sumter County,181.39,47726.67,197.78,96522.0,101997.0,103693.0
  Georgia,Talbot County,181.39,40752.99,197.78,85513.0,92085.0,93616.0
  Georgia,Taliaferro County,181.39,35579.16,197.78,71724.0,85477.0,86898.0
  Georgia,Tattnall County,181.39,45420.54,197.78,94598.0,95070.0,96650.0
  Georgia,Taylor County,181.39,32710.95,197.78,88399.0,89101.0,90582.0
  Georgia,Telfair County,181.39,31811.02,197.78,68410.0,68851.0,69995.0
  Georgia,Terrell County,147.3,42978.28,153.98,105900.0,96291.0,100387.0
  Georgia,Thomas County,181.39,69322.42,197.78,143020.0,156460.0,159060.0
  Georgia,Tift County,181.39,63304.46,197.78,127093.0,125871.0,127963.0
  Georgia,Toombs County,181.39,50651.18,197.78,102081.0,101571.0,103259.0
  Georgia,Towns County,181.39,98566.54,197.78,219768.0,245668.0,249751.0
  Georgia,Treutlen County,181.39,40078.29,197.78,75786.0,73967.0,75196.0
  Georgia,Troup County,181.39,67276.53,197.78,147723.0,157419.0,160036.0
  Georgia,Turner County,181.39,39965.68,197.78,79099.0,84945.0,86356.0
  Georgia,Twiggs County,141.25,30804.7,151.14,65970.0,67952.0,70043.0
  Georgia,Union County,181.39,104077.72,197.78,210789.0,209430.0,212911.0
  Georgia,Upson County,181.39,48232.44,197.78,93209.0,99439.0,101092.0
  Georgia,Walker County,190.26,70507.51,213.8,113527.0,142886.0,146464.0
  Georgia,Walton County,182.22,93585.82,213.93,228487.0,239403.0,245883.0
  Georgia,Ware County,181.39,44295.88,197.78,87651.0,88568.0,90040.0
  Georgia,Warren County,181.39,35129.19,197.78,65524.0,70556.0,71729.0
  Georgia,Washington County,181.39,45308.43,197.78,89040.0,90380.0,91882.0
  Georgia,Wayne County,181.39,51494.3,197.78,115335.0,112336.0,114203.0
  Georgia,Webster County,181.39,25962.0,197.78,64990.0,70023.0,71187.0
  Georgia,Wheeler County,181.39,27874.47,197.78,67662.0,62669.0,63711.0
  Georgia,White County,181.39,87712.11,197.78,177546.0,187901.0,191024.0
  Georgia,Whitfield County,163.87,73022.0,183.4,138067.0,156337.0,159160.0
  Georgia,Wilcox County,181.39,36591.2,197.78,72900.0,65867.0,66961.0
  Georgia,Wilkes County,181.39,53631.5,197.78,86795.0,92938.0,94483.0
  Georgia,Wilkinson County,181.39,40303.02,197.78,75144.0,75352.0,76605.0
  Georgia,Worth County,147.3,36365.71,153.98,87754.0,103192.0,107581.0
  Hawaii,Hawaii County,212.05,175134.51,235.14,387044.0,394076.0,398418.0
  Hawaii,Honolulu County,230.04,353045.3,249.31,720035.0,739935.0,747561.0
  Hawaii,Kauai County,212.05,270163.0,235.14,659930.0,643658.0,650749.0
  Hawaii,Maui County,212.05,310134.96,235.14,661717.0,721852.0,729806.0
  Idaho,Ada County,203.12,132504.13,258.24,329071.0,379671.0,403020.0
  Idaho,Adams County,193.1,88349.49,226.4,189941.0,238514.0,248973.0
  Idaho,Bannock County,176.72,84090.8,205.34,183805.0,191427.0,201770.0
  Idaho,Bear Lake County,193.1,84637.2,226.4,161960.0,165797.0,173068.0
  Idaho,Benewah County,193.1,87010.61,226.4,168983.0,184834.0,192940.0
  Idaho,Bingham County,193.1,86158.89,226.4,167446.0,177197.0,184968.0
  Idaho,Blaine County,193.1,228210.13,226.4,434307.0,474703.0,495521.0
  Idaho,Boise County,203.12,135243.42,258.24,220970.0,263827.0,280053.0
  Idaho,Bonner County,193.1,128701.19,226.4,256656.0,281347.0,293685.0
  Idaho,Bonneville County,180.53,97272.81,214.74,220899.0,238399.0,250984.0
  Idaho,Boundary County,193.1,105269.29,226.4,196525.0,226892.0,236843.0
  Idaho,Butte County,193.1,64491.73,226.4,129041.0,142666.0,148922.0
  Idaho,Camas County,193.1,100217.61,226.4,191148.0,202875.0,211772.0
  Idaho,Canyon County,203.12,90347.47,258.24,211213.0,258149.0,274025.0
  Idaho,Caribou County,193.1,77151.34,226.4,150548.0,161481.0,168563.0
  Idaho,Cassia County,193.1,80133.42,226.4,166569.0,179411.0,187279.0
  Idaho,Clark County,193.1,59318.52,226.4,101938.0,108576.0,113338.0
  Idaho,Clearwater County,193.1,76907.76,226.4,156144.0,172549.0,180116.0
  Idaho,Custer County,193.1,98392.1,226.4,194549.0,212061.0,221361.0
  Idaho,Elmore County,193.1,82446.08,226.4,159765.0,170225.0,177690.0
  Idaho,Franklin County,189.67,97823.6,223.49,212617.0,231876.0,241519.0
  Idaho,Fremont County,193.1,92670.98,226.4,178200.0,188044.0,196290.0
  Idaho,Gem County,203.12,100777.32,258.24,176621.0,191596.0,203379.0
  Idaho,Gooding County,193.1,77820.77,226.4,157571.0,174652.0,182311.0
  Idaho,Idaho County,193.1,93644.75,226.4,182260.0,191696.0,200103.0
  Idaho,Jefferson County,180.53,96013.83,214.74,204462.0,228742.0,240817.0
  Idaho,Jerome County,193.1,82750.41,226.4,169641.0,182178.0,190167.0
  Idaho,Kootenai County,206.19,118204.49,254.8,301715.0,346386.0,368613.0
  Idaho,Latah County,193.1,116407.21,226.4,234381.0,252570.0,263646.0
  Idaho,Lemhi County,193.1,105208.53,226.4,187637.0,195902.0,204493.0
  Idaho,Lewis County,193.1,70273.62,226.4,134967.0,146429.0,152850.0
  Idaho,Lincoln County,193.1,73742.86,226.4,150329.0,161149.0,168216.0
  Idaho,Madison County,193.1,108251.38,226.4,227688.0,242498.0,253133.0
  Idaho,Minidoka County,193.1,67656.63,226.4,150109.0,165576.0,172837.0
  Idaho,Nez Perce County,202.97,94961.43,222.97,198279.0,204577.0,214207.0
  Idaho,Oneida County,193.1,80742.1,226.4,170958.0,184945.0,193056.0
  Idaho,Owyhee County,203.12,87995.76,258.24,144468.0,167859.0,178183.0
  Idaho,Payette County,193.1,78794.55,226.4,162838.0,183285.0,191323.0
  Idaho,Power County,176.72,71937.85,205.34,154981.0,167513.0,176563.0
  Idaho,Shoshone County,193.1,72890.61,226.4,136722.0,141559.0,147767.0
  Idaho,Teton County,193.1,135761.19,226.4,348609.0,383614.0,400437.0
  Idaho,Twin Falls County,193.1,79196.84,226.4,201792.0,214607.0,224018.0
  Idaho,Valley County,193.1,134908.94,226.4,310533.0,348418.0,363698.0
  Idaho,Washington County,193.1,77637.96,226.4,167008.0,164801.0,172029.0
  Illinois,Adams County,164.48,60308.42,168.69,144457.0,126642.0,128398.0
  Illinois,Alexander County,164.48,26476.87,168.69,56085.0,57658.0,58458.0
  Illinois,Bond County,181.72,60353.28,197.83,127979.0,125011.0,126807.0
  Illinois,Boone County,122.22,75583.38,132.57,159066.0,161972.0,163153.0
  Illinois,Brown County,164.48,45194.25,168.69,93928.0,99049.0,100422.0
  Illinois,Bureau County,164.48,55604.49,168.69,114999.0,115007.0,116602.0
  Illinois,Calhoun County,181.72,68527.34,197.83,119412.0,126369.0,128184.0
  Illinois,Carroll County,164.48,50399.37,168.69,106508.0,109242.0,110756.0
  Illinois,Cass County,164.48,40567.31,168.69,81873.0,83193.0,84346.0
  Illinois,Champaign County,176.69,81498.51,183.44,169037.0,168417.0,169810.0
  Illinois,Christian County,164.48,44142.69,168.69,94348.0,93592.0,94889.0
  Illinois,Clark County,164.48,45404.36,168.69,92042.0,95239.0,96559.0
  Illinois,Clay County,164.48,40567.31,168.69,85647.0,87002.0,88208.0
  Illinois,Clinton County,181.72,75911.48,197.83,154724.0,152687.0,154881.0
  Illinois,Coles County,164.48,48348.91,168.69,102315.0,103476.0,104910.0
  Illinois,Cook County,170.99,124682.03,184.9,266061.0,268090.0,270557.0
  Illinois,Crawford County,164.48,42670.42,168.69,91203.0,90400.0,91653.0
  Illinois,Cumberland County,164.48,49189.86,168.69,105565.0,108933.0,110443.0
